1,7511917.615,4692341.281,0.000,,0.000,1969-12-31,16:00:00,0.000
2,7511918.154,4692341.544,0.000,,0.000,1969-12-31,16:00:00,0.000
3,7511917.439,4692341.640,0.000,,0.000,1969-12-31,16:00:00,0.000
4,7511917.978,4692341.903,0.000,,0.000,1969-12-31,16:00:00,0.000
5,7511921.928,4692343.388,0.000,,0.000,1969-12-31,16:00:00,0.000
6,7511922.467,4692343.652,0.000,,0.000,1969-12-31,16:00:00,0.000
7,7511924.726,4692343.747,0.000,,0.000,1969-12-31,16:00:00,0.000
8,7511921.752,4692343.748,0.000,,0.000,1969-12-31,16:00:00,0.000
9,7511925.038,4692343.998,0.000,,0.000,1969-12-31,16:00:00,0.000
10,7511922.291,4692344.011,0.000,,0.000,1969-12-31,16:00:00,0.000
11,7511924.351,4692344.215,0.000,,0.000,1969-12-31,16:00:00,0.000
12,7511924.663,4692344.465,0.000,,0.000,1969-12-31,16:00:00,0.000
13,7511915.068,4692346.492,0.000,,0.000,1969-12-31,16:00:00,0.000
14,7511915.607,4692346.755,0.000,,0.000,1969-12-31,16:00:00,0.000
15,7511914.893,4692346.851,0.000,,0.000,1969-12-31,16:00:00,0.000
16,7511928.608,4692346.878,0.000,,0.000,1969-12-31,16:00:00,0.000
17,7511915.432,4692347.114,0.000,,0.000,1969-12-31,16:00:00,0.000
18,7511928.358,4692347.190,0.000,,0.000,1969-12-31,16:00:00,0.000
19,7511929.076,4692347.253,0.000,,0.000,1969-12-31,16:00:00,0.000
20,7511928.826,4692347.565,0.000,,0.000,1969-12-31,16:00:00,0.000
21,7511919.381,4692348.599,0.000,,0.000,1969-12-31,16:00:00,0.000
22,7511919.920,4692348.863,0.000,,0.000,1969-12-31,16:00:00,0.000
23,7511919.205,4692348.959,0.000,,0.000,1969-12-31,16:00:00,0.000
24,7511919.744,4692349.222,0.000,,0.000,1969-12-31,16:00:00,0.000
25,7511933.108,4692350.504,0.000,,0.000,1969-12-31,16:00:00,0.000
26,7511932.857,4692350.816,0.000,,0.000,1969-12-31,16:00:00,0.000
27,7511933.576,4692350.879,0.000,,0.000,1969-12-31,16:00:00,0.000
28,7511933.326,4692351.191,0.000,,0.000,1969-12-31,16:00:00,0.000
29,7511925.069,4692351.338,0.000,,0.000,1969-12-31,16:00:00,0.000
30,7511912.697,4692351.343,0.000,,0.000,1969-12-31,16:00:00,0.000
31,7511925.381,4692351.589,0.000,,0.000,1969-12-31,16:00:00,0.000
32,7511913.236,4692351.607,0.000,,0.000,1969-12-31,16:00:00,0.000
33,7511912.522,4692351.703,0.000,,0.000,1969-12-31,16:00:00,0.000
34,7511913.061,4692351.966,0.000,,0.000,1969-12-31,16:00:00,0.000
35,7511924.442,4692352.116,0.000,,0.000,1969-12-31,16:00:00,0.000
36,7511924.753,4692352.367,0.000,,0.000,1969-12-31,16:00:00,0.000
37,7511917.010,4692353.451,0.000,,0.000,1969-12-31,16:00:00,0.000
38,7511917.549,4692353.714,0.000,,0.000,1969-12-31,16:00:00,0.000
39,7511916.834,4692353.810,0.000,,0.000,1969-12-31,16:00:00,0.000
40,7511917.373,4692354.074,0.000,,0.000,1969-12-31,16:00:00,0.000
41,7511938.179,4692354.591,0.000,,0.000,1969-12-31,16:00:00,0.000
42,7511937.929,4692354.903,0.000,,0.000,1969-12-31,16:00:00,0.000
43,7511938.647,4692354.966,0.000,,0.000,1969-12-31,16:00:00,0.000
44,7511929.671,4692355.047,0.000,,0.000,1969-12-31,16:00:00,0.000
45,7511929.866,4692355.203,0.000,,0.000,1969-12-31,16:00:00,0.000
46,7511938.397,4692355.278,0.000,,0.000,1969-12-31,16:00:00,0.000
47,7511922.624,4692356.083,0.000,,0.000,1969-12-31,16:00:00,0.000
48,7511928.730,4692356.215,0.000,,0.000,1969-12-31,16:00:00,0.000
49,7511922.983,4692356.259,0.000,,0.000,1969-12-31,16:00:00,0.000
50,7511928.925,4692356.371,0.000,,0.000,1969-12-31,16:00:00,0.000
51,7511910.238,4692356.374,0.000,,0.000,1969-12-31,16:00:00,0.000
52,7511922.361,4692356.622,0.000,,0.000,1969-12-31,16:00:00,0.000
53,7511940.709,4692356.630,0.000,,0.000,1969-12-31,16:00:00,0.000
54,7511910.777,4692356.638,0.000,,0.000,1969-12-31,16:00:00,0.000
55,7511910.063,4692356.734,0.000,,0.000,1969-12-31,16:00:00,0.000
56,7511922.720,4692356.798,0.000,,0.000,1969-12-31,16:00:00,0.000
57,7511940.459,4692356.942,0.000,,0.000,1969-12-31,16:00:00,0.000
58,7511910.602,4692356.997,0.000,,0.000,1969-12-31,16:00:00,0.000
59,7511941.178,4692357.005,0.000,,0.000,1969-12-31,16:00:00,0.000
60,7511940.928,4692357.317,0.000,,0.000,1969-12-31,16:00:00,0.000
61,7511914.551,4692358.482,0.000,,0.000,1969-12-31,16:00:00,0.000
62,7511915.090,4692358.746,0.000,,0.000,1969-12-31,16:00:00,0.000
63,7511914.375,4692358.841,0.000,,0.000,1969-12-31,16:00:00,0.000
64,7511926.400,4692358.986,0.000,,0.000,1969-12-31,16:00:00,0.000
65,7511943.703,4692359.038,0.000,,0.000,1969-12-31,16:00:00,0.000
66,7511914.914,4692359.105,0.000,,0.000,1969-12-31,16:00:00,0.000
67,7511926.712,4692359.237,0.000,,0.000,1969-12-31,16:00:00,0.000
68,7511944.016,4692359.288,0.000,,0.000,1969-12-31,16:00:00,0.000
69,7511926.024,4692359.453,0.000,,0.000,1969-12-31,16:00:00,0.000
70,7511926.335,4692359.704,0.000,,0.000,1969-12-31,16:00:00,0.000
71,7511934.057,4692359.865,0.000,,0.000,1969-12-31,16:00:00,0.000
72,7511934.368,4692360.116,0.000,,0.000,1969-12-31,16:00:00,0.000
73,7511933.680,4692360.332,0.000,,0.000,1969-12-31,16:00:00,0.000
74,7511933.992,4692360.583,0.000,,0.000,1969-12-31,16:00:00,0.000
75,7511942.455,4692360.601,0.000,,0.000,1969-12-31,16:00:00,0.000
76,7511942.768,4692360.851,0.000,,0.000,1969-12-31,16:00:00,0.000
77,7511920.165,4692361.115,0.000,,0.000,1969-12-31,16:00:00,0.000
78,7511920.524,4692361.290,0.000,,0.000,1969-12-31,16:00:00,0.000
79,7511907.779,4692361.406,0.000,,0.000,1969-12-31,16:00:00,0.000
80,7511919.902,4692361.654,0.000,,0.000,1969-12-31,16:00:00,0.000
81,7511908.318,4692361.669,0.000,,0.000,1969-12-31,16:00:00,0.000
82,7511907.604,4692361.765,0.000,,0.000,1969-12-31,16:00:00,0.000
83,7511920.261,4692361.829,0.000,,0.000,1969-12-31,16:00:00,0.000
84,7511936.447,4692361.920,0.000,,0.000,1969-12-31,16:00:00,0.000
85,7511908.143,4692362.029,0.000,,0.000,1969-12-31,16:00:00,0.000
86,7511936.196,4692362.231,0.000,,0.000,1969-12-31,16:00:00,0.000
87,7511936.914,4692362.296,0.000,,0.000,1969-12-31,16:00:00,0.000
88,7511936.663,4692362.607,0.000,,0.000,1969-12-31,16:00:00,0.000
89,7511923.042,4692362.743,0.000,,0.000,1969-12-31,16:00:00,0.000
90,7511923.581,4692363.007,0.000,,0.000,1969-12-31,16:00:00,0.000
91,7511931.471,4692363.073,0.000,,0.000,1969-12-31,16:00:00,0.000
92,7511922.866,4692363.103,0.000,,0.000,1969-12-31,16:00:00,0.000
93,7511931.783,4692363.324,0.000,,0.000,1969-12-31,16:00:00,0.000
94,7511923.406,4692363.366,0.000,,0.000,1969-12-31,16:00:00,0.000
95,7511912.092,4692363.513,0.000,,0.000,1969-12-31,16:00:00,0.000
96,7511931.095,4692363.540,0.000,,0.000,1969-12-31,16:00:00,0.000
97,7511912.631,4692363.777,0.000,,0.000,1969-12-31,16:00:00,0.000
98,7511931.406,4692363.791,0.000,,0.000,1969-12-31,16:00:00,0.000
99,7511911.916,4692363.873,0.000,,0.000,1969-12-31,16:00:00,0.000
106,7511934.313,4692365.363,0.000,,0.000,1969-12-31,16:00:00,0.000
107,7511933.625,4692365.580,0.000,,0.000,1969-12-31,16:00:00,0.000
108,7511933.937,4692365.831,0.000,,0.000,1969-12-31,16:00:00,0.000
109,7511917.572,4692366.192,0.000,,0.000,1969-12-31,16:00:00,0.000
110,7511918.111,4692366.455,0.000,,0.000,1969-12-31,16:00:00,0.000
111,7511917.397,4692366.551,0.000,,0.000,1969-12-31,16:00:00,0.000
112,7511905.237,4692366.608,0.000,,0.000,1969-12-31,16:00:00,0.000
113,7511928.388,4692366.740,0.000,,0.000,1969-12-31,16:00:00,0.000
114,7511917.936,4692366.815,0.000,,0.000,1969-12-31,16:00:00,0.000
115,7511905.776,4692366.872,0.000,,0.000,1969-12-31,16:00:00,0.000
116,7511905.061,4692366.968,0.000,,0.000,1969-12-31,16:00:00,0.000
