1,7511972.942,4692356.159,0.000,,0.000,1969-12-31,16:00:00,0.000
2,7511972.591,4692356.198,0.000,,0.000,1969-12-31,16:00:00,0.000
3,7511956.814,4692343.526,0.000,,0.000,1969-12-31,16:00:00,0.000
4,7511956.970,4692343.331,0.000,,0.000,1969-12-31,16:00:00,0.000
5,7511954.192,4692346.791,0.000,,0.000,1969-12-31,16:00:00,0.000
6,7511954.504,4692347.041,0.000,,0.000,1969-12-31,16:00:00,0.000
7,7511953.752,4692347.977,0.000,,0.000,1969-12-31,16:00:00,0.000
8,7511953.440,4692347.726,0.000,,0.000,1969-12-31,16:00:00,0.000
9,7511959.436,4692352.034,0.000,,0.000,1969-12-31,16:00:00,0.000
10,7511959.937,4692351.411,0.000,,0.000,1969-12-31,16:00:00,0.000
11,7511960.405,4692351.786,0.000,,0.000,1969-12-31,16:00:00,0.000
12,7511959.904,4692352.410,0.000,,0.000,1969-12-31,16:00:00,0.000
13,7511964.651,4692356.223,0.000,,0.000,1969-12-31,16:00:00,0.000
14,7511965.152,4692355.600,0.000,,0.000,1969-12-31,16:00:00,0.000
15,7511965.620,4692355.975,0.000,,0.000,1969-12-31,16:00:00,0.000
16,7511965.119,4692356.599,0.000,,0.000,1969-12-31,16:00:00,0.000
17,7511969.192,4692359.870,0.000,,0.000,1969-12-31,16:00:00,0.000
18,7511969.693,4692359.247,0.000,,0.000,1969-12-31,16:00:00,0.000
19,7511970.161,4692359.622,0.000,,0.000,1969-12-31,16:00:00,0.000
20,7511969.660,4692360.246,0.000,,0.000,1969-12-31,16:00:00,0.000
21,7511966.030,4692364.765,0.000,,0.000,1969-12-31,16:00:00,0.000
22,7511965.780,4692365.077,0.000,,0.000,1969-12-31,16:00:00,0.000
23,7511964.844,4692364.326,0.000,,0.000,1969-12-31,16:00:00,0.000
24,7511965.095,4692364.014,0.000,,0.000,1969-12-31,16:00:00,0.000
25,7511961.879,4692361.432,0.000,,0.000,1969-12-31,16:00:00,0.000
26,7511961.629,4692361.743,0.000,,0.000,1969-12-31,16:00:00,0.000
27,7511960.693,4692360.992,0.000,,0.000,1969-12-31,16:00:00,0.000
28,7511960.944,4692360.680,0.000,,0.000,1969-12-31,16:00:00,0.000
29,7511956.555,4692356.899,0.000,,0.000,1969-12-31,16:00:00,0.000
30,7511956.179,4692357.366,0.000,,0.000,1969-12-31,16:00:00,0.000
31,7511955.555,4692356.866,0.000,,0.000,1969-12-31,16:00:00,0.000
32,7511955.931,4692356.398,0.000,,0.000,1969-12-31,16:00:00,0.000
33,7511950.776,4692352.001,0.000,,0.000,1969-12-31,16:00:00,0.000
34,7511950.309,4692351.625,0.000,,0.000,1969-12-31,16:00:00,0.000
35,7511949.808,4692352.249,0.000,,0.000,1969-12-31,16:00:00,0.000
36,7511950.276,4692352.625,0.000,,0.000,1969-12-31,16:00:00,0.000
37,7511948.395,4692354.008,0.000,,0.000,1969-12-31,16:00:00,0.000
38,7511949.217,4692354.669,0.000,,0.000,1969-12-31,16:00:00,0.000
39,7511949.061,4692354.864,0.000,,0.000,1969-12-31,16:00:00,0.000
40,7511948.433,4692354.360,0.000,,0.000,1969-12-31,16:00:00,0.000
41,7511944.070,4692359.793,0.000,,0.000,1969-12-31,16:00:00,0.000
42,7511943.717,4692359.831,0.000,,0.000,1969-12-31,16:00:00,0.000
43,7511945.644,4692361.378,0.000,,0.000,1969-12-31,16:00:00,0.000
44,7511945.839,4692361.534,0.000,,0.000,1969-12-31,16:00:00,0.000
45,7511946.447,4692362.023,0.000,,0.000,1969-12-31,16:00:00,0.000
46,7511946.403,4692361.667,0.000,,0.000,1969-12-31,16:00:00,0.000
47,7511950.772,4692356.238,0.000,,0.000,1969-12-31,16:00:00,0.000
48,7511950.230,4692355.803,0.000,,0.000,1969-12-31,16:00:00,0.000
49,7511950.387,4692355.608,0.000,,0.000,1969-12-31,16:00:00,0.000
50,7511951.124,4692356.200,0.000,,0.000,1969-12-31,16:00:00,0.000
51,7511949.339,4692358.422,0.000,,0.000,1969-12-31,16:00:00,0.000
52,7511950.742,4692359.549,0.000,,0.000,1969-12-31,16:00:00,0.000
53,7511952.527,4692357.327,0.000,,0.000,1969-12-31,16:00:00,0.000
54,7511952.722,4692357.484,0.000,,0.000,1969-12-31,16:00:00,0.000
55,7511950.937,4692359.706,0.000,,0.000,1969-12-31,16:00:00,0.000
56,7511952.341,4692360.833,0.000,,0.000,1969-12-31,16:00:00,0.000
57,7511954.125,4692358.611,0.000,,0.000,1969-12-31,16:00:00,0.000
58,7511954.320,4692358.768,0.000,,0.000,1969-12-31,16:00:00,0.000
59,7511952.379,4692361.184,0.000,,0.000,1969-12-31,16:00:00,0.000
60,7511949.182,4692358.617,0.000,,0.000,1969-12-31,16:00:00,0.000
61,7511951.493,4692361.923,0.000,,0.000,1969-12-31,16:00:00,0.000
62,7511950.992,4692362.547,0.000,,0.000,1969-12-31,16:00:00,0.000
63,7511951.460,4692362.923,0.000,,0.000,1969-12-31,16:00:00,0.000
64,7511951.961,4692362.299,0.000,,0.000,1969-12-31,16:00:00,0.000
65,7511956.506,4692366.206,0.000,,0.000,1969-12-31,16:00:00,0.000
66,7511956.130,4692366.673,0.000,,0.000,1969-12-31,16:00:00,0.000
67,7511956.754,4692367.174,0.000,,0.000,1969-12-31,16:00:00,0.000
68,7511957.130,4692366.707,0.000,,0.000,1969-12-31,16:00:00,0.000
69,7511960.969,4692369.790,0.000,,0.000,1969-12-31,16:00:00,0.000
70,7511961.592,4692370.291,0.000,,0.000,1969-12-31,16:00:00,0.000
71,7511961.217,4692370.759,0.000,,0.000,1969-12-31,16:00:00,0.000
72,7511960.593,4692370.258,0.000,,0.000,1969-12-31,16:00:00,0.000
73,7511958.374,4692373.339,0.000,,0.000,1969-12-31,16:00:00,0.000
74,7511958.842,4692373.715,0.000,,0.000,1969-12-31,16:00:00,0.000
75,7511958.341,4692374.339,0.000,,0.000,1969-12-31,16:00:00,0.000
76,7511957.873,4692373.963,0.000,,0.000,1969-12-31,16:00:00,0.000
77,7511954.004,4692370.599,0.000,,0.000,1969-12-31,16:00:00,0.000
78,7511954.379,4692370.131,0.000,,0.000,1969-12-31,16:00:00,0.000
79,7511953.756,4692369.630,0.000,,0.000,1969-12-31,16:00:00,0.000
80,7511953.380,4692370.098,0.000,,0.000,1969-12-31,16:00:00,0.000
81,7511949.069,4692366.379,0.000,,0.000,1969-12-31,16:00:00,0.000
82,7511949.320,4692366.067,0.000,,0.000,1969-12-31,16:00:00,0.000
83,7511948.384,4692365.315,0.000,,0.000,1969-12-31,16:00:00,0.000
84,7511948.133,4692365.627,0.000,,0.000,1969-12-31,16:00:00,0.000
85,7511945.386,4692363.933,0.000,,0.000,1969-12-31,16:00:00,0.000
86,7511945.887,4692363.310,0.000,,0.000,1969-12-31,16:00:00,0.000
87,7511945.419,4692362.934,0.000,,0.000,1969-12-31,16:00:00,0.000
88,7511944.918,4692363.558,0.000,,0.000,1969-12-31,16:00:00,0.000
89,7511941.826,4692367.408,0.000,,0.000,1969-12-31,16:00:00,0.000
90,7511941.325,4692368.031,0.000,,0.000,1969-12-31,16:00:00,0.000
91,7511941.792,4692368.407,0.000,,0.000,1969-12-31,16:00:00,0.000
92,7511942.293,4692367.783,0.000,,0.000,1969-12-31,16:00:00,0.000
93,7511945.025,4692369.977,0.000,,0.000,1969-12-31,16:00:00,0.000
94,7511944.524,4692370.601,0.000,,0.000,1969-12-31,16:00:00,0.000
95,7511944.992,4692370.977,0.000,,0.000,1969-12-31,16:00:00,0.000
96,7511945.493,4692370.353,0.000,,0.000,1969-12-31,16:00:00,0.000
97,7511950.240,4692374.166,0.000,,0.000,1969-12-31,16:00:00,0.000
98,7511949.740,4692374.790,0.000,,0.000,1969-12-31,16:00:00,0.000
99,7511950.207,4692375.166,0.000,,0.000,1969-12-31,16:00:00,0.000
100,7511950.708,4692374.542,0.000,,0.000,1969-12-31,16:00:00,0.000
101,7511954.781,4692377.813,0.000,,0.000,1969-12-31,16:00:00,0.000
102,7511955.249,4692378.189,0.000,,0.000,1969-12-31,16:00:00,0.000
103,7511954.748,4692378.813,0.000,,0.000,1969-12-31,16:00:00,0.000
104,7511954.280,4692378.437,0.000,,0.000,1969-12-31,16:00:00,0.000
105,7511950.583,4692383.041,0.000,,0.000,1969-12-31,16:00:00,0.000
106,7511951.050,4692383.416,0.000,,0.000,1969-12-31,16:00:00,0.000
107,7511950.549,4692384.040,0.000,,0.000,1969-12-31,16:00:00,0.000
108,7511950.082,4692383.664,0.000,,0.000,1969-12-31,16:00:00,0.000
109,7511946.555,4692380.831,0.000,,0.000,1969-12-31,16:00:00,0.000
110,7511946.805,4692380.520,0.000,,0.000,1969-12-31,16:00:00,0.000
111,7511945.246,4692379.267,0.000,,0.000,1969-12-31,16:00:00,0.000
112,7511944.995,4692379.579,0.000,,0.000,1969-12-31,16:00:00,0.000
113,7511941.339,4692376.642,0.000,,0.000,1969-12-31,16:00:00,0.000
114,7511941.589,4692376.330,0.000,,0.000,1969-12-31,16:00:00,0.000
115,7511940.030,4692375.078,0.000,,0.000,1969-12-31,16:00:00,0.000
116,7511939.779,4692375.390,0.000,,0.000,1969-12-31,16:00:00,0.000
117,7511937.594,4692373.635,0.000,,0.000,1969-12-31,16:00:00,0.000
118,7511938.095,4692373.011,0.000,,0.000,1969-12-31,16:00:00,0.000
119,7511937.627,4692372.635,0.000,,0.000,1969-12-31,16:00:00,0.000
120,7511937.126,4692373.259,0.000,,0.000,1969-12-31,16:00:00,0.000
121,7511936.503,4692372.758,0.000,,0.000,1969-12-31,16:00:00,0.000
122,7511936.855,4692372.720,0.000,,0.000,1969-12-31,16:00:00,0.000
Shputa1,7511943.436,4692360.182,0.000,,0.000,1969-12-31,16:00:00,0.000
Shputa2,7511945.206,4692361.603,0.000,,0.000,1969-12-31,16:00:00,0.000
Shputa3,7511936.347,4692372.633,0.000,,0.000,1969-12-31,16:00:00,0.000
BASKIA1,7511983.353,4692363.544,620.629,,620.629,1969-12-31,16:00:00,0.000
P2,7511948.208,4692424.854,620.851,,620.851,1969-12-31,16:00:00,0.000
BASKIA3,7511948.198,4692424.872,620.842,,620.842,2019-10-01,11:47:34,
BASKIA2,7511941.762,4692424.469,620.702,,620.702,2019-10-01,11:51:03,
-2B-S1,7511955.303,4692355.404,613.819,,613.819,2019-10-01,11:56:21,
-2B-S2,7511933.488,4692340.768,613.821,,613.821,2019-10-09,17:16:38,
-2B-S3,7511949.953,4692353.668,615.274,,615.274,2019-10-09,17:19:49,
124,7511956.894,4692343.270,0.000,,0.000,1969-12-31,16:00:00,0.000
125,7511956.737,4692343.465,0.000,,0.000,1969-12-31,16:00:00,0.000
126,7511940.719,4692330.599,0.000,,0.000,1969-12-31,16:00:00,0.000
127,7511940.875,4692330.404,0.000,,0.000,1969-12-31,16:00:00,0.000
128,7511954.116,4692346.729,0.000,,0.000,1969-12-31,16:00:00,0.000
129,7511953.804,4692346.479,0.000,,0.000,1969-12-31,16:00:00,0.000
130,7511953.052,4692347.414,0.000,,0.000,1969-12-31,16:00:00,0.000
131,7511953.364,4692347.665,0.000,,0.000,1969-12-31,16:00:00,0.000
132,7511950.232,4692351.564,0.000,,0.000,1969-12-31,16:00:00,0.000
133,7511949.765,4692351.188,0.000,,0.000,1969-12-31,16:00:00,0.000
134,7511949.264,4692351.812,0.000,,0.000,1969-12-31,16:00:00,0.000
135,7511949.731,4692352.188,0.000,,0.000,1969-12-31,16:00:00,0.000
136,7511947.363,4692355.136,0.000,,0.000,1969-12-31,16:00:00,0.000
137,7511947.052,4692354.886,0.000,,0.000,1969-12-31,16:00:00,0.000
138,7511946.300,4692355.821,0.000,,0.000,1969-12-31,16:00:00,0.000
139,7511946.612,4692356.072,0.000,,0.000,1969-12-31,16:00:00,0.000
140,7511944.841,4692358.277,0.000,,0.000,1969-12-31,16:00:00,0.000
141,7511944.529,4692358.027,0.000,,0.000,1969-12-31,16:00:00,0.000
142,7511943.777,4692358.962,0.000,,0.000,1969-12-31,16:00:00,0.000
143,7511944.089,4692359.213,0.000,,0.000,1969-12-31,16:00:00,0.000
144,7511938.727,4692354.906,0.000,,0.000,1969-12-31,16:00:00,0.000
145,7511938.260,4692354.531,0.000,,0.000,1969-12-31,16:00:00,0.000
146,7511938.760,4692353.907,0.000,,0.000,1969-12-31,16:00:00,0.000
147,7511939.228,4692354.283,0.000,,0.000,1969-12-31,16:00:00,0.000
148,7511941.375,4692351.609,0.000,,0.000,1969-12-31,16:00:00,0.000
149,7511940.908,4692351.234,0.000,,0.000,1969-12-31,16:00:00,0.000
150,7511941.409,4692350.610,0.000,,0.000,1969-12-31,16:00:00,0.000
151,7511941.876,4692350.986,0.000,,0.000,1969-12-31,16:00:00,0.000
152,7511944.370,4692347.881,0.000,,0.000,1969-12-31,16:00:00,0.000
153,7511943.902,4692347.506,0.000,,0.000,1969-12-31,16:00:00,0.000
154,7511944.403,4692346.882,0.000,,0.000,1969-12-31,16:00:00,0.000
155,7511944.871,4692347.258,0.000,,0.000,1969-12-31,16:00:00,0.000
156,7511948.253,4692343.046,0.000,,0.000,1969-12-31,16:00:00,0.000
157,7511948.754,4692342.423,0.000,,0.000,1969-12-31,16:00:00,0.000
158,7511948.286,4692342.047,0.000,,0.000,1969-12-31,16:00:00,0.000
159,7511947.785,4692342.671,0.000,,0.000,1969-12-31,16:00:00,0.000
160,7511943.255,4692339.032,0.000,,0.000,1969-12-31,16:00:00,0.000
161,7511943.756,4692338.409,0.000,,0.000,1969-12-31,16:00:00,0.000
162,7511943.288,4692338.033,0.000,,0.000,1969-12-31,16:00:00,0.000
163,7511942.787,4692338.657,0.000,,0.000,1969-12-31,16:00:00,0.000
164,7511939.405,4692342.868,0.000,,0.000,1969-12-31,16:00:00,0.000
165,7511939.873,4692343.244,0.000,,0.000,1969-12-31,16:00:00,0.000
166,7511939.372,4692343.867,0.000,,0.000,1969-12-31,16:00:00,0.000
167,7511938.904,4692343.492,0.000,,0.000,1969-12-31,16:00:00,0.000
168,7511936.130,4692346.627,0.000,,0.000,1969-12-31,16:00:00,0.000
169,7511936.753,4692347.128,0.000,,0.000,1969-12-31,16:00:00,0.000
170,7511936.378,4692347.595,0.000,,0.000,1969-12-31,16:00:00,0.000
171,7511935.754,4692347.094,0.000,,0.000,1969-12-31,16:00:00,0.000
172,7511933.482,4692349.924,0.000,,0.000,1969-12-31,16:00:00,0.000
173,7511934.105,4692350.425,0.000,,0.000,1969-12-31,16:00:00,0.000
174,7511933.730,4692350.892,0.000,,0.000,1969-12-31,16:00:00,0.000
175,7511933.106,4692350.391,0.000,,0.000,1969-12-31,16:00:00,0.000
176,7511929.145,4692347.210,0.000,,0.000,1969-12-31,16:00:00,0.000
177,7511928.521,4692346.709,0.000,,0.000,1969-12-31,16:00:00,0.000
