1	7511963.942	4692282.577	0
2	7511963.629	4692282.967	0
3	7511963.824	4692283.123	0
4	7511964.137	4692282.733	0
5	7511965.151	4692283.548	0
6	7511964.994	4692283.742	0
7	7511965.384	4692284.056	0
8	7511965.541	4692283.861	0
9	7511969.416	4692286.973	0
10	7511969.259	4692287.168	0
11	7511969.649	4692287.481	0
12	7511969.806	4692287.286	0
13	7511973.782	4692290.479	0
14	7511973.625	4692290.674	0
15	7511974.015	4692290.987	0
16	7511974.172	4692290.793	0
17	7511978.873	4692294.568	0
18	7511979.068	4692294.725	0
19	7511978.755	4692295.115	0
20	7511978.56	4692294.958	0
21	7511975.256	4692299.471	0
22	7511972.783	4692302.551	0
23	7511972.471	4692302.3	0
24	7511974.944	4692299.221	0
25	7511969.749	4692296.219	0
26	7511970.845	4692294.854	0
27	7511970.533	4692294.604	0
28	7511969.438	4692295.968	0
29	7511966.353	4692291.824	0
30	7511966.666	4692291.434	0
31	7511965.442	4692290.451	0
32	7511965.129	4692290.841	0
33	7511961.836	4692288.393	0
34	7511963.658	4692286.124	0
35	7511963.347	4692285.874	0
36	7511961.524	4692288.143	0
37	7511960.568	4692287.178	0
38	7511960.881	4692286.788	0
39	7511960.686	4692286.631	0
40	7511960.373	4692287.021	0
41	7511957.932	4692290.061	0
42	7511957.619	4692290.451	0
43	7511957.814	4692290.607	0
44	7511958.127	4692290.217	0
45	7511958.553	4692291.842	0
46	7511959.43	4692290.751	0
47	7511959.742	4692291.001	0
48	7511958.865	4692292.093	0
49	7511962.82	4692293.987	0
50	7511962.507	4692294.377	0
51	7511963.599	4692295.253	0
52	7511963.912	4692294.864	0
53	7511967.497	4692298.384	0
54	7511967.81	4692297.995	0
55	7511968.902	4692298.871	0
56	7511968.589	4692299.261	0
57	7511971.085	4692304.665	0
58	7511970.772	4692305.055	0
59	7511969.641	4692304.147	0
60	7511969.954	4692303.757	0
61	7511966.054	4692301.458	0
62	7511966.43	4692300.99	0
63	7511965.806	4692300.49	0
64	7511965.431	4692300.957	0
65	7511961.532	4692297.826	0
66	7511961.908	4692297.359	0
67	7511961.284	4692296.858	0
68	7511960.909	4692297.325	0
69	7511957.423	4692294.526	0
70	7511957.799	4692294.059	0
71	7511957.175	4692293.558	0
72	7511956.8	4692294.025	0
73	7511955.453	4692293.546	0
74	7511955.258	4692293.39	0
75	7511954.945	4692293.78	0
76	7511955.14	4692293.936	0
77	7511951.115	4692292.201	0
78	7511950.72	4692292.264	0
79	7511950.589	4692292.037	0
80	7511969.876	4692305.771	0
81	7511969.719	4692305.966	0
82	7511970.109	4692306.279	0
83	7511970.265	4692306.084	0
84	7511973.344	4692308.878	0
85	7511973.501	4692308.683	0
86	7511973.891	4692308.996	0
87	7511973.734	4692309.191	0
88	7511974.149	4692312.987	0
89	7511974.344	4692313.144	0
90	7511974.03	4692313.533	0
91	7511973.836	4692313.377	0
92	7511972.872	4692314.976	0
93	7511972.559	4692315.366	0
94	7511972.364	4692315.209	0
95	7511972.677	4692314.819	0
96	7511967.218	4692311.076	0
97	7511967.469	4692310.764	0
98	7511967.157	4692310.514	0
99	7511966.906	4692310.826	0
100	7511965.503	4692309.699	0
101	7511965.753	4692309.387	0
102	7511961.442	4692305.924	0
103	7511961.191	4692306.236	0
104	7511957.293	4692303.105	0
105	7511957.606	4692302.715	0
106	7511956.515	4692301.838	0
107	7511956.201	4692302.228	0
108	7511953.847	4692300.337	0
109	7511954.097	4692300.025	0
110	7511952.148	4692298.46	0
111	7511951.898	4692298.771	0
112	7511947.611	4692294.687	0
113	7511947.416	4692294.531	0
114	7511947.103	4692294.92	0
115	7511947.298	4692295.077	0
116	7511947.204	4692295.194	0
117	7511947.009	4692295.037	0
118	7511946.696	4692295.427	0
119	7511946.891	4692295.584	0
120	7511951.414	4692298.575	0
121	7511951.163	4692298.887	0
122	7511953.502	4692300.766	0
123	7511953.753	4692300.454	0
124	7511956.108	4692302.345	0
125	7511955.794	4692302.735	0
126	7511956.886	4692303.612	0
127	7511957.199	4692303.222	0
128	7511961.277	4692306.497	0
129	7511961.12	4692306.692	0
130	7511965.252	4692310.01	0
131	7511965.409	4692309.815	0
132	7511972.27	4692315.326	0
133	7511972.114	4692315.521	0
134	7511972.503	4692315.834	0
135	7511972.66	4692315.639	0
136	7511975.662	4692318.05	0
137	7511976.051	4692318.363	0
138	7511975.895	4692318.558	0
139	7511975.505	4692318.245	0
140	7511975.269	4692319.338	0
141	7511973.703	4692321.287	0
142	7511973.391	4692321.036	0
143	7511974.957	4692319.087	0
144	7511972.111	4692316.802	0
145	7511971.735	4692317.269	0
146	7511971.112	4692316.768	0
147	7511971.487	4692316.301	0
148	7511967.121	4692312.794	0
149	7511966.745	4692313.262	0
150	7511966.122	4692312.761	0
151	7511966.497	4692312.293	0
152	7511964.72	4692310.673	0
153	7511963.374	4692312.349	0
154	7511963.179	4692312.193	0
155	7511964.525	4692310.517	0
156	7511950.658	4692301.752	0
157	7511950.345	4692302.142	0
158	7511949.254	4692301.265	0
159	7511949.567	4692300.875	0
160	7511945.325	4692297.533	0
161	7511944.824	4692298.157	0
162	7511944.356	4692297.781	0
163	7511944.857	4692297.157	0
164	7511943.199	4692294.671	0
165	7511943.355	4692294.476	0
166	7511942.966	4692294.163	0
167	7511942.809	4692294.358	0
168	7511942.518	4692295.279	0
169	7511942.245	4692295.059	0
170	7511939.803	4692298.1	0
171	7511939.063	4692297.505	0
172	7511938.812	4692297.817	0
173	7511939.826	4692298.631	0
174	7511942.126	4692300.478	0
175	7511943.002	4692299.387	0
176	7511943.392	4692299.7	0
177	7511942.516	4692300.792	0
178	7511946.843	4692304.267	0
179	7511947.719	4692303.175	0
180	7511948.109	4692303.488	0
181	7511947.233	4692304.58	0
182	7511951.536	4692308.037	0
183	7511951.849	4692307.647	0
184	7511952.941	4692308.523	0
185	7511952.628	4692308.913	0
186	7511956.823	4692312.282	0
187	7511956.979	4692312.087	0
188	7511957.981	4692310.84	0
189	7511958.138	4692310.645	0
190	7511959.085	4692309.226	0
191	7511959.242	4692309.031	0
192	7511963.217	4692312.544	0
193	7511961.853	4692311.448	0
194	7511961.658	4692311.292	0
195	7511960.593	4692312.617	0
196	7511960.437	4692312.812	0
197	7511959.435	4692314.06	0
198	7511959.63	4692314.216	0
199	7511959.473	4692314.411	0
200	7511962.709	4692317.01	0
201	7511963.085	4692316.542	0
202	7511963.708	4692317.043	0
203	7511963.333	4692317.511	0
204	7511967.699	4692321.018	0
205	7511968.075	4692320.55	0
206	7511968.698	4692321.051	0
207	7511968.323	4692321.519	0
208	7511971.168	4692323.804	0
209	7511972.045	4692322.713	0
210	7511972.357	4692322.963	0
211	7511971.48	4692324.055	0
212	7511968.193	4692328.148	0
213	7511967.316	4692329.239	0
214	7511967.004	4692328.989	0
215	7511967.881	4692327.897	0
216	7511964.918	4692325.518	0
217	7511964.041	4692326.609	0
218	7511963.652	4692326.296	0
219	7511964.528	4692325.205	0
220	7511960.084	4692321.635	0
221	7511959.208	4692322.727	0
222	7511958.818	4692322.414	0
223	7511959.694	4692321.322	0
224	7511954.549	4692317.189	0
225	7511953.672	4692318.281	0
226	7511953.282	4692317.968	0
227	7511954.159	4692316.876	0
228	7511949.379	4692313.038	0
229	7511948.503	4692314.129	0
230	7511948.113	4692313.816	0
231	7511948.99	4692312.725	0
232	7511943.029	4692309.733	0
233	7511943.906	4692308.642	0
234	7511943.516	4692308.329	0
235	7511942.64	4692309.42	0
236	7511938.351	4692305.976	0
237	7511939.228	4692304.885	0
238	7511938.838	4692304.572	0
239	7511937.962	4692305.663	0
240	7511934.725	4692303.705	0
241	7511935.601	4692302.613	0
242	7511935.212	4692302.3	0
243	7511934.335	4692303.392	0
244	7511933.552	4692304.366	0
245	7511932.175	4692306.082	0
246	7511932.915	4692306.677	0
247	7511933.166	4692306.365	0
248	7511932.737	4692306.02	0
249	7511933.864	4692304.617	0
250	7511935.371	4692308.649	0
251	7511935.747	4692308.181	0
252	7511936.371	4692308.682	0
253	7511935.995	4692309.15	0
254	7511940.205	4692312.531	0
255	7511940.518	4692312.142	0
256	7511941.61	4692313.018	0
257	7511941.297	4692313.408	0
258	7511945.522	4692316.802	0
259	7511945.898	4692316.334	0
260	7511946.522	4692316.835	0
261	7511946.146	4692317.303	0
262	7511950.536	4692320.828	0
263	7511950.911	4692320.361	0
264	7511951.535	4692320.862	0
