848,7511932.1790,4692306.0690,654.2730,29
849,7511939.1320,4692297.4430,654.3090,30
850,7511939.8740,4692298.0330,654.2520,31
851,7511942.2480,4692295.0970,654.2100,18
852,7511942.5260,4692295.2920,654.1960,19
853,7511943.2750,4692294.3810,654.1740,20
854,7511946.2910,4692296.7390,654.1860,21
855,7511945.5300,4692297.6900,654.1800,22
856,7511949.5600,4692300.8840,654.2580,23
857,7511951.4720,4692298.6250,654.2650,24
858,7511965.3860,4692309.8260,654.2120,25
859,7511964.6130,4692310.7790,654.2560,26
860,7511964.8420,4692332.3070,654.3030,28
861,7511975.2620,4692319.2830,654.2360,27
862,7511970.3040,4692295.5360,654.1610,11
863,7511970.8340,4692294.8460,654.1620,10
864,7511967.4970,4692292.1360,654.1590,9
865,7511968.9360,4692290.3890,654.1400,8
866,7511963.3510,4692285.8990,654.1790,7
867,7511957.0150,4692293.7530,654.1600,6
868,7511955.6550,4692292.7040,654.1510,5
869,7511953.8200,4692295.0020,654.1560,4
870,7511954.1230,4692295.2430,654.1610,3
871,7511951.5552,4692298.4731,654.1590,2
872,7511965.7240,4692309.4140,654.1910,17
873,7511966.3420,4692308.6310,654.1800,16
874,7511967.6100,4692309.6060,654.1860,15
875,7511969.9040,4692306.8250,654.1720,14
876,7511969.5710,4692306.5610,654.1700,13
877,7511975.2800,4692299.4570,654.1270,12
