1,4692294.725,7511979.068,1
2,4692295.115,7511978.755,1
3,4692294.958,7511978.56,1
4,4692294.568,7511978.873,1
5,4692290.824,7511974.211,1
6,4692291.019,7511974.054,1
7,4692290.643,7511973.586,1
8,4692290.448,7511973.743,1
9,4692287.317,7511969.845,1
10,4692287.512,7511969.688,1
11,4692287.136,7511969.22,1
12,4692286.941,7511969.377,1
13,4692283.892,7511965.58,1
14,4692284.087,7511965.423,1
15,4692283.711,7511964.955,1
16,4692283.516,7511965.112,1
17,4692282.953,7511964.41,1
18,4692282.577,7511963.942,1
19,4692282.772,7511963.786,1
20,4692283.148,7511964.254,1
21,4692286.592,7511960.718,1
22,4692287.06,7511960.342,1
23,4692287.217,7511960.537,1
24,4692286.749,7511960.912,1
25,4692288.143,7511961.524,1
26,4692285.874,7511963.347,1
27,4692286.124,7511963.658,1
28,4692288.393,7511961.836,1
29,4692290.802,7511965.16,1
30,4692290.49,7511965.411,1
31,4692291.473,7511966.635,1
32,4692291.785,7511966.385,1
33,4692295.968,7511969.438,1
34,4692294.604,7511970.533,1
35,4692294.854,7511970.845,1
36,4692296.219,7511969.749,1
37,4692299.221,7511974.944,1
38,4692299.471,7511975.256,1
39,4692302.551,7511972.783,1
40,4692302.3,7511972.471,1
41,4692299.261,7511968.589,1
42,4692298.871,7511968.902,1
43,4692297.995,7511967.81,1
44,4692298.384,7511967.497,1
45,4692295.253,7511963.599,1
46,4692294.864,7511963.912,1
47,4692293.987,7511962.82,1
48,4692294.377,7511962.507,1
49,4692292.155,7511958.943,1
50,4692291.064,7511959.82,1
51,4692290.751,7511959.43,1
52,4692291.842,7511958.553,1
53,4692290.178,7511958.158,1
54,4692290.022,7511957.963,1
55,4692290.49,7511957.587,1
56,4692290.646,7511957.782,1
57,4692292.556,7511955.928,1
58,4692293.023,7511955.552,1
59,4692293.18,7511955.747,1
60,4692292.712,7511956.123,1
61,4692294.025,7511956.8,1
62,4692293.558,7511957.175,1
63,4692294.059,7511957.799,1
64,4692294.526,7511957.423,1
65,4692297.325,7511960.909,1
66,4692296.858,7511961.284,1
67,4692297.359,7511961.908,1
68,4692297.826,7511961.532,1
69,4692300.957,7511965.431,1
70,4692300.49,7511965.806,1
71,4692300.99,7511966.43,1
72,4692301.458,7511966.054,1
73,4692304.108,7511969.673,1
74,4692303.796,7511969.923,1
75,4692304.704,7511971.054,1
76,4692305.016,7511970.803,1
77,4692308.996,7511973.891,1
78,4692309.191,7511973.734,1
79,4692308.815,7511973.266,1
80,4692308.62,7511973.423,1
81,4692306.342,7511970.187,1
82,4692306.147,7511970.343,1
83,4692305.771,7511969.876,1
84,4692305.966,7511969.719,1
85,4692293.937,7511955.141,1
86,4692293.742,7511955.297,1
87,4692293.366,7511954.829,1
88,4692293.561,7511954.673,1
89,4692293.674,7511948.425,1
90,4692293.517,7511948.23,1
91,4692293.985,7511947.854,1
92,4692294.141,7511948.049,1
93,4692294.453,7511947.478,1
94,4692294.92,7511947.103,1
95,4692295.077,7511947.298,1
96,4692294.609,7511947.673,1
97,4692298.771,7511951.898,1
98,4692298.46,7511952.148,1
99,4692300.025,7511954.097,1
100,4692300.337,7511953.847,1
101,4692302.228,7511956.201,1
102,4692301.838,7511956.515,1
103,4692302.715,7511957.606,1
104,4692303.105,7511957.293,1
105,4692306.379,7511961.37,1
106,4692306.067,7511961.62,1
107,4692309.386,7511965.753,1
108,4692309.698,7511965.502,1
109,4692310.826,7511966.906,1
110,4692310.514,7511967.157,1
111,4692310.764,7511967.469,1
112,4692311.076,7511967.218,1
113,4692312.987,7511974.149,1
114,4692313.144,7511974.344,1
115,4692313.611,7511973.968,1
116,4692313.455,7511973.773,1
117,4692314.898,7511972.935,1
118,4692314.741,7511972.74,1
119,4692315.209,7511972.364,1
120,4692315.366,7511972.559,1
121,4692318.363,7511976.051,1
122,4692318.558,7511975.895,1
123,4692318.182,7511975.427,1
124,4692317.987,7511975.584,1
125,4692315.7,7511972.736,1
126,4692315.895,7511972.579,1
127,4692315.519,7511972.111,1
128,4692315.324,7511972.268,1
129,4692310.01,7511965.252,1
130,4692309.815,7511965.409,1
131,4692306.497,7511961.277,1
132,4692306.692,7511961.12,1
133,4692303.222,7511957.199,1
134,4692303.612,7511956.886,1
135,4692302.735,7511955.794,1
136,4692302.345,7511956.108,1
137,4692300.454,7511953.753,1
138,4692300.766,7511953.502,1
139,4692298.887,7511951.163,1
140,4692298.575,7511951.414,1
141,4692295.194,7511947.204,1
142,4692295.037,7511947.009,1
143,4692295.505,7511946.633,1
144,4692295.662,7511946.828,1
145,4692294.163,7511942.966,1
146,4692294.358,7511942.809,1
147,4692294.733,7511943.277,1
148,4692294.539,7511943.433,1
149,4692296.675,7511945.694,1
150,4692296.207,7511946.07,1
151,4692296.363,7511946.264,1
152,4692296.831,7511945.889,1
153,4692300.875,7511949.567,1
154,4692301.265,7511949.254,1
155,4692302.142,7511950.345,1
156,4692301.752,7511950.658,1
157,4692309.031,7511959.242,1
158,4692309.226,7511959.085,1
159,4692310.645,7511958.138,1
160,4692310.84,7511957.981,1
161,4692312.087,7511956.979,1
162,4692312.282,7511956.823,1
163,4692314.411,7511959.473,1
164,4692314.216,7511959.63,1
165,4692314.06,7511959.435,1
166,4692312.812,7511960.437,1
167,4692312.617,7511960.593,1
168,4692311.292,7511961.658,1
169,4692311.448,7511961.853,1
170,4692312.544,7511963.217,1
171,4692312.349,7511963.374,1
172,4692312.193,7511963.179,1
173,4692310.517,7511964.525,1
174,4692310.673,7511964.72,1
175,4692312.761,7511966.122,1
176,4692312.293,7511966.497,1
177,4692312.794,7511967.121,1
178,4692313.262,7511966.745,1
179,4692316.768,7511971.112,1
180,4692316.301,7511971.487,1
181,4692316.802,7511972.111,1
182,4692317.269,7511971.735,1
183,4692319.087,7511974.957,1
184,4692319.338,7511975.269,1
185,4692321.287,7511973.703,1
186,4692321.036,7511973.391,1
187,4692322.963,7511972.357,1
188,4692324.055,7511971.48,1
189,4692323.804,7511971.168,1
190,4692322.713,7511972.045,1
191,4692321.519,7511968.323,1
192,4692321.051,7511968.698,1
193,4692320.55,7511968.075,1
194,4692321.018,7511967.699,1
195,4692317.511,7511963.333,1
196,4692317.043,7511963.708,1
197,4692316.542,7511963.085,1
198,4692317.01,7511962.709,1
199,4692308.913,7511952.628,1
200,4692308.523,7511952.941,1
201,4692307.647,7511951.849,1
202,4692308.037,7511951.536,1
203,4692304.58,7511947.233,1
204,4692303.488,7511948.109,1
205,4692303.175,7511947.719,1
206,4692304.267,7511946.843,1
207,4692300.792,7511942.516,1
208,4692299.7,7511943.392,1
209,4692299.387,7511943.002,1
210,4692300.478,7511942.126,1
211,4692295.279,7511942.518,1
212,4692295.059,7511942.245,1
213,4692298.1,7511939.803,1
214,4692297.505,7511939.063,1
215,4692297.817,7511938.812,1
216,4692298.631,7511939.826,1
217,4692298.319,7511940.076,1
218,4692302.3,7511935.212,1
219,4692303.392,7511934.335,1
220,4692303.642,7511934.647,1
221,4692302.551,7511935.523,1
222,4692305.663,7511937.962,1
223,4692304.572,7511938.838,1
224,4692304.885,7511939.228,1
225,4692305.976,7511938.351,1
226,4692309.42,7511942.64,1
227,4692308.329,7511943.516,1
228,4692308.642,7511943.906,1
229,4692309.733,7511943.029,1
230,4692313.816,7511948.113,1
231,4692312.725,7511948.99,1
232,4692313.038,7511949.379,1
233,4692314.129,7511948.503,1
234,4692317.968,7511953.282,1
235,4692316.876,7511954.159,1
236,4692317.189,7511954.549,1
237,4692318.281,7511953.672,1
238,4692322.414,7511958.818,1
239,4692321.322,7511959.694,1
240,4692321.635,7511960.084,1
241,4692322.727,7511959.208,1
242,4692326.296,7511963.652,1
243,4692325.205,7511964.528,1
244,4692325.518,7511964.918,1
245,4692326.609,7511964.041,1
246,4692327.897,7511967.881,1
247,4692328.148,7511968.193,1
248,4692329.239,7511967.316,1
249,4692328.989,7511967.004,1
250,4692330.604,7511966.22,1
251,4692332.007,7511965.093,1
252,4692332.319,7511964.843,1
253,4692331.724,7511964.102,1
254,4692331.412,7511964.352,1
255,4692331.757,7511964.781,1
256,4692330.353,7511965.908,1
257,4692329.315,7511962.061,1
