V RRUG-FS1-KOL-BAS2 93.1110 13.2 1.5400/0.1000
M RRUG-FS1-KOL-BAS2-KOL-BAS1 198.2237 18.3700 88.3257 12.3 0.00316 24.6 1.5400/0.4000
M RRUG-FS1-KOL-BAS2-BASKIA5 304.1259 46.1700 91.1921 6.7 0.00317 13.4 1.5400/0.1000
B RRUG-FS1-KOL-BAS2 S11.114463E
M RRUG-FS1-KOL-BAS2-A18_stk 62.2112 7.0940 95.1836 29.5 0.00316 59.0 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A22_stk 100.0932 9.8220 93.3923 21.6 0.00316 43.2 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A34_stk 103.0017 11.5600 93.1750 18.5 0.00316 37.1 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A10_A11_stk 60.3733 47.6200 94.0012 6.6 0.00317 13.2 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A19_A20_stk 62.2655 47.5180 93.5820 6.6 0.00317 13.2 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A21_A22_stk 69.4211 47.4290 93.4712 6.6 0.00317 13.3 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A33_A34_stk 71.3153 47.5960 93.4711 6.6 0.00317 13.2 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A33_A34_stk1 69.4102 59.5700 93.0709 6.1 0.00317 12.2 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A21_A22_stk1 68.0948 60.0330 93.0759 6.1 0.00317 12.1 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A20_A19_stk 62.2216 63.4430 93.1312 6.0 0.00317 11.9 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-A11_A10_stk 61.0414 63.4700 93.1041 6.0 0.00317 11.9 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-200 71.3245 74.3700 92.4240 5.7 0.00317 11.4 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-201 71.5109 59.5100 92.5458 6.1 0.00317 12.2 1.5400/1.5000
M RRUG-FS1-KOL-BAS2-202 79.5923 74.5400 93.1322 5.7 0.00317 11.4 1.5400/0.7000
M RRUG-FS1-KOL-BAS2-203 79.4720 61.5400 93.0120 6.0 0.00317 12.0 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-204 71.2015 59.4100 93.4657 6.1 0.00317 12.2 1.5400/0.1000
M RRUG-FS1-KOL-BAS2-205 77.3144 35.3700 96.2111 7.7 0.00316 15.4 1.5400/0.1000
M RRUG-FS1-KOL-BAS2-206 82.0158 27.6100 98.0655 9.0 0.00316 18.0 1.5400/0.1000
M RRUG-FS1-KOL-BAS2-207 86.5045 22.2300 92.1159 10.5 0.00316 21.1 1.5400/0.1000
M RRUG-FS1-KOL-BAS2-208 180.1505 13.8100 89.3238 15.8 0.00316 31.5 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-209 175.5048 13.0200 89.4323 16.6 0.00316 33.2 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-210 175.1637 12.9200 90.1124 16.7 0.00316 33.5 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-211 150.1925 10.9800 90.5254 19.4 0.00316 38.9 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-212 148.5428 10.9200 90.2328 19.5 0.00316 39.1 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-213 142.1802 12.1500 90.0903 17.7 0.00316 35.4 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-214 320.5359 12.4600 89.5621 17.3 0.00316 34.6 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-215 315.3647 12.4100 90.0018 17.4 0.00316 34.7 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-216 314.5215 12.4500 90.3619 17.3 0.00316 34.6 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-217 302.5529 22.5200 90.0418 10.4 0.00316 20.9 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-218 301.5833 22.6300 89.4221 10.4 0.00316 20.8 1.5400/1.2500
M RRUG-FS1-KOL-BAS2-219 298.4652 23.0300 89.3727 10.3 0.00316 20.5 1.5400/1.2500
D KOL-B2-FS1-BASKIA5 49.3300 0.00317 1.5030/0.1000
V KOL-B2-FS1-BASKIA5 90.2406 13.0 1.5030/0.1000
M KOL-B2-FS1-BASKIA5-KOL-BAS1 271.2008 23.4900 87.0649 10.1 0.00316 20.2 1.5030/0.4000
M KOL-B2-FS1-BASKIA5-KOL-BAS2 55.1842 44.9500 92.2758 6.8 0.00317 13.6 1.5030/0.1000
B KOL-B2-FS1-BASKIA5 S73.364228E
D B1-FS1-BASKIA5 47.7900 0.00317 1.5750/0.1000
V B1-FS1-BASKIA5 90.3117 13.2 1.5750/0.1000
M B1-FS1-BASKIA5-KOL-BAS2 56.4426 44.4700 92.3622 6.8 0.00317 13.6 1.5750/0.1000
M B1-FS1-BASKIA5-KOL-BAS1 266.5750 23.0600 86.3139 10.2 0.00316 20.5 1.5750/0.7000
B B1-FS1-BASKIA5 S73.035919E
D P-FS1-KOL-BAS2 45.5500 0.00317 1.5020/0.1000
V P-FS1-KOL-BAS2 91.5951 13.5 1.5020/0.1000
M P-FS1-KOL-BAS2-KOL-BAS1 232.0932 26.6800 87.2110 9.2 0.00316 18.4 1.5020/0.1000
M P-FS1-KOL-BAS2-BASKIA5 308.2349 53.8800 90.0002 6.3 0.00317 12.6 1.5020/0.1000
B P-FS1-KOL-BAS2 S24.540127E
M P-FS1-KOL-BAS2-220 29.2821 33.9900 94.3023 7.9 0.00316 15.7 1.5020/0.1000
M P-FS1-KOL-BAS2-221 20.0344 30.6100 95.1609 8.4 0.00316 16.8 1.5020/0.1000
M P-FS1-KOL-BAS2-222 15.0313 30.8500 95.1102 8.3 0.00316 16.7 1.5020/0.1000
M P-FS1-KOL-BAS2-223 10.0459 32.6100 94.5354 8.1 0.00316 16.1 1.5020/0.1000
M P-FS1-KOL-BAS2-224 10.0515 32.6100 94.5411 8.1 0.00316 16.1 1.5020/0.1000
M P-FS1-KOL-BAS2-225 359.4925 41.5700 93.4128 7.0 0.00316 14.1 1.5020/0.1000
M P-FS1-KOL-BAS2-226 326.5850 35.3400 92.1629 7.7 0.00316 15.4 1.5020/0.1000
M P-FS1-KOL-BAS2-227 321.4620 8.0900 110.1700 26.0 0.00316 52.0 1.5020/0.1000
M P-FS1-KOL-BAS2-228 324.5740 5.9500 118.0818 35.0 0.00316 70.1 1.5020/0.1000
M P-FS1-KOL-BAS2-229 64.1158 23.9100 96.4404 10.0 0.00316 19.9 1.5020/0.1000
M P-FS1-KOL-BAS2-KOL-ARM-4 85.4052 44.2400 93.4347 6.8 0.00317 13.7 1.5020/0.1000
M P-FS1-KOL-BAS2-230 146.1450 7.6700 88.1553 27.4 0.00316 54.7 1.5020/0.1000
M P-FS1-KOL-BAS2-231 306.0901 24.6700 90.3051 9.7 0.00316 19.5 1.5020/0.1000
D PP-FS1-BASKIA5 48.4000 0.00317 1.5560/0.1000
V PP-FS1-BASKIA5 91.5816 13.1 1.5560/0.1000
M PP-FS1-BASKIA5-KOLBASKIA3 240.1601 87.6700 91.0456 5.5 0.00317 11.1 1.5560/0.1000
M PP-FS1-BASKIA5-KOL-BAS1 278.0826 32.0900 90.4610 8.1 0.00316 16.3 1.5560/0.1000
B PP-FS1-BASKIA5 S83.522793E
C KOLBASKIA3 4692424.8720 7511948.1980 620.8420 ! ! ! 
D PP-FS2-BASKIA5 48.4000 0.00317 1.5560/0.1000
V PP-FS2-BASKIA5 91.5816 13.1 1.5560/0.1000
M PP-FS2-BASKIA5-KOL-BAS1 278.0826 32.0900 90.4610 8.1 0.00316 16.3 1.5560/0.1000
B PP-FS2-BASKIA5 S83.515813E
D PP-FS3-KOLBASKIA3 83.4600 0.00317 1.5560/0.1000
V PP-FS3-KOLBASKIA3 91.0818 11.2 1.5560/0.1000
M PP-FS3-KOLBASKIA3-BASKIA5 125.5353 49.3900 91.5615 6.5 0.00317 13.0 1.5560/0.1000
M PP-FS3-KOLBASKIA3-KOL-ARM-4 270.5943 46.5800 95.3449 6.7 0.00317 13.4 1.5560/0.1000
M PP-FS3-KOLBASKIA3-KOL-BAS1 41.4744 27.8600 90.1616 8.9 0.00316 17.9 1.5560/0.4000
B PP-FS3-KOLBASKIA3 N24.381812W
M PP-FS3-KOLBASKIA3-232 216.5514 31.5400 90.3102 8.2 0.00316 16.5 1.5560/1.3500
M PP-FS3-KOLBASKIA3-233 211.3109 28.4900 90.3021 8.8 0.00316 17.6 1.5560/1.3500
M PP-FS3-KOLBASKIA3-234 205.2139 27.2900 90.3017 9.1 0.00316 18.1 1.5560/1.3500
M PP-FS3-KOLBASKIA3-235 199.4820 27.6000 90.3253 9.0 0.00316 18.0 1.5560/1.3500
M PP-FS3-KOLBASKIA3-236 195.1159 29.1800 90.3236 8.7 0.00316 17.3 1.5560/1.3500
M PP-FS3-KOLBASKIA3-237 183.1416 37.1500 90.2937 7.5 0.00316 14.9 1.5560/1.3500
M PP-FS3-KOLBASKIA3-238 145.5922 30.3700 90.2927 8.4 0.00316 16.9 1.5560/1.3500
M PP-FS3-KOLBASKIA3-239 124.4728 2.8300 95.1354 73.1 0.00316 146.1 1.5560/1.3500
M PP-FS3-KOLBASKIA3-240 87.0414 0.7000 111.4416 294.7 0.00316 589.4 1.5560/1.3500
M PP-FS3-KOLBASKIA3-241 20.1906 1.1300 102.5511 182.6 0.00316 365.2 1.5560/1.3500
M PP-FS3-KOLBASKIA3-242 257.5640 24.5000 90.3323 9.8 0.00316 19.6 1.5560/1.3500
D K1-FS1-BASKIA5 41.7900 0.00316 1.5770/0.1000
V K1-FS1-BASKIA5 97.5009 14.1 1.5770/0.1000
M K1-FS1-BASKIA5-KOL-BAS1 264.5541 31.6400 97.0100 8.2 0.00316 16.4 1.5770/0.7000
M K1-FS1-BASKIA5-KOLBASKIA3 235.4042 91.0600 93.0050 5.5 0.00317 11.0 1.5770/1.0000
B K1-FS1-BASKIA5 S83.143991E
D K2-FS1-KOLBASKIA3 90.9300 0.00317 1.5480/0.1000
V K2-FS1-KOLBASKIA3 95.2519 11.0 1.5480/0.1000
M K2-FS1-KOLBASKIA3-KOL-BAS1 32.3044 33.5100 102.4209 7.9 0.00316 15.9 1.5480/0.1000
M K2-FS1-KOLBASKIA3-BASKIA5 120.3019 45.1400 100.5902 6.8 0.00317 13.5 1.5480/0.1000
B K2-FS1-KOLBASKIA3 N25.334745W
M K2-FS1-KOLBASKIA3-243 5.4856 6.0700 103.4226 34.3 0.00316 68.7 1.5480/0.1000
M K2-FS1-KOLBASKIA3-244 140.2627 23.9100 93.3124 10.0 0.00316 19.9 1.5480/0.1000
M K2-FS1-KOLBASKIA3-245 180.3828 27.7700 93.0302 9.0 0.00316 17.9 1.5480/0.1000
M K2-FS1-KOLBASKIA3-246 207.4957 17.1000 94.5344 13.1 0.00316 26.1 1.5480/0.1000
M K2-FS1-KOLBASKIA3-247 205.1924 15.9300 95.2327 13.9 0.00316 27.8 1.5480/0.1000
M K2-FS1-KOLBASKIA3-248 214.1257 14.5200 90.5944 15.1 0.00316 30.1 1.5480/1.3000
M K2-FS1-KOLBASKIA3-249 218.2907 16.5600 90.5136 13.4 0.00316 26.8 1.5480/1.3000
M K2-FS1-KOLBASKIA3-250 219.3438 16.3200 90.5931 13.6 0.00316 27.2 1.5480/1.3000
M K2-FS1-KOLBASKIA3-251 233.4222 26.1900 90.3417 9.3 0.00316 18.7 1.5480/1.3000
M K2-FS1-KOLBASKIA3-252 269.4104 24.7400 90.3517 9.7 0.00316 19.4 1.5480/1.3000
M K2-FS1-KOLBASKIA3-KOL-BAS-20 82.1640 129.6900 92.5645 5.2 0.00319 10.5 1.5480/0.1000
M K2-FS1-KOLBASKIA3-KOL-BAS-21 96.5720 141.6300 92.4542 5.2 0.00319 10.4 1.5480/0.1000
M K2-FS1-KOLBASKIA3-KOL-BAS-22 110.5834 176.0800 92.1530 5.1 0.00321 10.3 1.5480/0.1000
M K2-FS1-KOLBASKIA3-KOL-BAS-23 119.4616 159.7500 92.5808 5.2 0.00320 10.3 1.5480/0.1000
D K3-FS1-BASKIA5 41.6700 0.00316 1.5280/0.1000
V K3-FS1-BASKIA5 106.0117 14.1 1.5280/0.1000
M K3-FS1-BASKIA5-KOL-BAS1 263.1352 33.6000 107.4737 7.9 0.00316 15.8 1.5280/0.1000
M K3-FS1-BASKIA5-KOLBASKIA3 235.4633 92.7800 97.0632 5.5 0.00317 10.9 1.5280/0.1000
B K3-FS1-BASKIA5 S83.525098E
M K3-FS1-BASKIA5-253 150.5348 28.9000 90.2951 8.7 0.00316 17.4 1.5280/1.3500
M K3-FS1-BASKIA5-254 119.1223 28.8800 90.2916 8.7 0.00316 17.4 1.5280/1.3500
M K3-FS1-BASKIA5-255 109.4151 18.4300 90.4928 12.3 0.00316 24.5 1.5280/1.3500
M K3-FS1-BASKIA5-256 110.4538 18.2800 90.5014 12.3 0.00316 24.7 1.5280/1.3500
M K3-FS1-BASKIA5-257 107.3159 16.2200 91.0114 13.7 0.00316 27.3 1.5280/1.3500
M K3-FS1-BASKIA5-258 98.2045 16.8100 90.5537 13.2 0.00316 26.5 1.5280/1.3500
M K3-FS1-BASKIA5-259 99.4907 18.1800 90.5028 12.4 0.00316 24.8 1.5280/1.3500
M K3-FS1-BASKIA5-260 74.0724 23.7600 90.3403 10.0 0.00316 20.0 1.5280/1.3500
M K3-FS1-BASKIA5-261 50.3438 22.0600 90.3717 10.6 0.00316 21.2 1.5280/1.3500
M K3-FS1-BASKIA5-262 25.0423 20.2600 90.3918 11.3 0.00316 22.7 1.5280/1.3500
M K3-FS1-BASKIA5-263 212.4241 8.0900 91.4614 26.0 0.00316 52.0 1.5280/1.3500
D K4-FS1-BASKIA5 41.9700 0.00316 1.4850/0.1000
V K4-FS1-BASKIA5 110.0340 14.0 1.4850/0.1000
M K4-FS1-BASKIA5-KOL-BAS1 263.2623 35.4000 111.4925 7.7 0.00316 15.4 1.4850/0.1000
M K4-FS1-BASKIA5-KOLBASKIA3 236.5252 94.1900 98.4717 5.5 0.00317 10.9 1.4850/0.1000
B K4-FS1-BASKIA5 S85.021215E
M K4-FS1-BASKIA5-264 154.2027 28.6700 92.4815 8.8 0.00316 17.5 1.4850/0.1000
M K4-FS1-BASKIA5-265 122.1401 28.5200 90.2657 8.8 0.00316 17.6 1.4850/1.3500
M K4-FS1-BASKIA5-266 113.4204 17.9300 90.4144 12.5 0.00316 25.1 1.4850/1.3500
M K4-FS1-BASKIA5-267 114.5003 17.7800 90.4053 12.6 0.00316 25.3 1.4850/1.3500
M K4-FS1-BASKIA5-268 111.4757 15.6700 90.5142 14.1 0.00316 28.2 1.4850/1.3500
M K4-FS1-BASKIA5-269 102.1546 16.1400 90.4341 13.7 0.00316 27.4 1.4850/1.3500
M K4-FS1-BASKIA5-270 103.3429 17.5700 90.4556 12.8 0.00316 25.5 1.4850/1.3500
M K4-FS1-BASKIA5-271 69.3541 25.6900 90.2813 9.5 0.00316 18.9 1.4850/1.3500
M K4-FS1-BASKIA5-272 24.5219 19.3500 90.4212 11.8 0.00316 23.5 1.4850/1.3500
M K4-FS1-BASKIA5-273 215.5335 9.0800 91.2321 23.3 0.00316 46.5 1.4850/1.3500
D K5-FS1-BASKIA5 45.9000 0.00317 1.5350/0.1000
V K5-FS1-BASKIA5 112.1130 13.4 1.5350/0.1000
M K5-FS1-BASKIA5-KOL-BAS1 265.2033 34.2700 118.0156 7.8 0.00316 15.6 1.5350/0.1000
M K5-FS1-BASKIA5-KOLBASKIA3 234.2416 90.9800 100.3532 5.5 0.00317 11.0 1.5350/0.7000
B K5-FS1-BASKIA5 S81.471827E
M K5-FS1-BASKIA5-274 23.5333 23.1300 90.4136 10.2 0.00316 20.4 1.5350/1.3500
M K5-FS1-BASKIA5-275 62.2927 29.0700 90.2854 8.7 0.00316 17.4 1.5350/1.3500
M K5-FS1-BASKIA5-276 90.0029 19.5100 90.4507 11.7 0.00316 23.4 1.5350/1.3500
M K5-FS1-BASKIA5-277 88.0603 18.2100 90.4423 12.4 0.00316 24.8 1.5350/1.3500
M K5-FS1-BASKIA5-278 96.0500 17.1900 90.5034 13.0 0.00316 26.0 1.5350/1.3500
M K5-FS1-BASKIA5-279 100.1636 19.0600 90.5023 11.9 0.00316 23.8 1.5350/1.3500
M K5-FS1-BASKIA5-280 99.1314 19.3000 90.4112 11.8 0.00316 23.6 1.5350/1.3500
M K5-FS1-BASKIA5-281 111.2629 29.2400 90.2822 8.6 0.00316 17.3 1.5350/1.3500
M K5-FS1-BASKIA5-282 143.3618 27.6400 90.3103 9.0 0.00316 18.0 1.5350/1.3500
M K5-FS1-BASKIA5-283 210.4355 5.2100 92.4616 39.9 0.00316 79.8 1.5350/1.3500
D K5-FS3-BASKIA5 49.1200 0.00317 1.5050/0.4000
V K5-FS3-BASKIA5 110.1640 13.1 1.5050/0.4000
M K5-FS3-BASKIA5-KOLBASKIA3 235.0935 88.5100 101.1636 5.5 0.00317 11.0 1.5050/0.1000
M K5-FS3-BASKIA5-KOL-BAS1 271.1731 33.5600 118.3832 7.9 0.00316 15.8 1.5050/0.1000
B K5-FS3-BASKIA5 S80.535483E
D K6-FS1-BASKIA5 46.2900 0.00317 1.5050/0.1000
V K6-FS1-BASKIA5 115.5414 13.4 1.5050/0.1000
M K6-FS1-BASKIA5-KOL-BAS1 264.2008 36.1100 121.4342 7.6 0.00316 15.2 1.5050/0.1000
M K6-FS1-BASKIA5-KOLBASKIA3 234.3817 92.4800 102.3730 5.5 0.00317 10.9 1.5050/0.1000
B K6-FS1-BASKIA5 S82.191429E
M K6-FS1-BASKIA5-284 24.2046 22.1500 90.3502 10.6 0.00316 21.1 1.5050/1.3000
M K6-FS1-BASKIA5-285 64.1205 28.3200 90.2639 8.8 0.00316 17.7 1.5050/1.3000
M K6-FS1-BASKIA5-286 93.0416 19.1400 90.4103 11.9 0.00316 23.8 1.5050/1.3000
M K6-FS1-BASKIA5-287 91.1407 17.8100 90.4100 12.6 0.00316 25.2 1.5050/1.3000
M K6-FS1-BASKIA5-288 99.3923 16.9000 90.4435 13.2 0.00316 26.4 1.5050/1.3000
M K6-FS1-BASKIA5-289 103.3533 18.8300 90.3705 12.0 0.00316 24.1 1.5050/1.3000
M K6-FS1-BASKIA5-290 102.3142 19.0700 90.3802 11.9 0.00316 23.8 1.5050/1.3000
M K6-FS1-BASKIA5-291 113.5148 29.1900 90.2423 8.7 0.00316 17.3 1.5050/1.3000
M K6-FS1-BASKIA5-292 145.4833 28.1300 90.3033 8.9 0.00316 17.8 1.5050/1.3000
M K6-FS1-BASKIA5-293 210.0826 6.1700 91.5811 33.8 0.00316 67.6 1.5050/1.3000
D K7-FS1-KOLBASKIA3 94.3500 0.00317 1.5500/0.1000
V K7-FS1-KOLBASKIA3 104.1216 10.9 1.5500/0.1000
M K7-FS1-KOLBASKIA3-KOL-BAS1 28.1618 38.4700 124.4437 7.3 0.00316 14.7 1.5500/0.1000
M K7-FS1-KOLBASKIA3-BASKIA5 124.2751 46.6400 119.2041 6.7 0.00317 13.4 1.5500/0.4000
B K7-FS1-KOLBASKIA3 N27.543443W
M K7-FS1-KOLBASKIA3-297 149.0913 21.0000 94.0047 11.0 0.00316 22.0 1.5500/0.1000
M K7-FS1-KOLBASKIA3-298 191.0233 27.2300 93.0406 9.1 0.00316 18.2 1.5500/0.1000
M K7-FS1-KOLBASKIA3-299 221.4552 18.5100 94.2310 12.2 0.00316 24.4 1.5500/0.1000
M K7-FS1-KOLBASKIA3-300 220.1337 17.1400 94.4510 13.0 0.00316 26.1 1.5500/0.1000
M K7-FS1-KOLBASKIA3-301 229.1124 16.3100 90.5617 13.6 0.00316 27.2 1.5500/1.3000
M K7-FS1-KOLBASKIA3-302 232.4434 18.3500 90.4728 12.3 0.00316 24.6 1.5500/1.3000
M K7-FS1-KOLBASKIA3-303 231.3551 18.5400 90.4750 12.2 0.00316 24.4 1.5500/1.3000
M K7-FS1-KOLBASKIA3-304 241.5159 28.8900 90.2938 8.7 0.00316 17.4 1.5500/1.3000
M K7-FS1-KOLBASKIA3-305 273.5032 28.5100 90.3117 8.8 0.00316 17.6 1.5500/1.3000
M K7-FS1-KOLBASKIA3-306 337.2944 7.3800 91.5829 28.4 0.00316 56.8 1.5500/1.3000
M K7-FS1-KOLBASKIA3-307 337.2220 24.4500 80.0702 9.8 0.00316 19.6 1.5500/0.0000
M K7-FS1-KOLBASKIA3-308 333.5800 24.8300 79.5823 9.7 0.00316 19.4 1.5500/0.0000
M K7-FS1-KOLBASKIA3-309 283.4650 57.3400 80.3259 6.2 0.00317 12.3 1.5500/0.0000
M K7-FS1-KOLBASKIA3-310 283.3404 57.3300 83.5509 6.2 0.00317 12.3 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K13 334.0547 29.0900 57.0337 8.7 0.00316 17.4 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K12 337.2931 27.2900 61.4731 9.1 0.00316 18.1 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K11 337.2835 26.0600 67.2657 9.4 0.00316 18.7 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K10 337.2709 25.0900 73.3404 9.6 0.00316 19.2 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K9 337.2220 24.4500 80.0609 9.8 0.00316 19.6 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K8 333.5757 24.5100 86.5501 9.8 0.00316 19.6 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K7 334.0019 24.5100 93.4714 9.8 0.00316 19.6 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K6 334.0140 24.8900 100.2837 9.7 0.00316 19.4 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K5 341.5000 39.2100 100.5422 7.3 0.00316 14.5 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K4 342.4411 45.1200 103.1350 6.8 0.00317 13.5 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K3 342.4157 45.4900 106.5517 6.7 0.00317 13.5 1.5500/0.0000
M K7-FS1-KOLBASKIA3-K2 342.5827 48.4000 109.2913 6.6 0.00317 13.1 1.5500/0.0000
M K7-FS1-KOLBASKIA3-311 343.0726 47.4300 78.1137 6.6 0.00317 13.3 1.5500/0.0000
