53,4692293.54,7511982.607,614.769
54,4692279.477,7511964.187,615.022
55,4692288.074,7511954.843,615.155
56,4692306.591,7511921.136,615.528
57,4692321.822,7511896.191,615.906
58,4692339.324,7511868.045,616.366
59,4692359.589,7511881.629,616.528
