8659,7511938.619,4692414.346,0.000,,0.000,1969-12-31,16:00:00,0.000
8660,7511942.993,4692405.116,0.000,,0.000,1969-12-31,16:00:00,0.000
8661,7511951.692,4692387.847,0.000,,0.000,1969-12-31,16:00:00,0.000
8662,7511952.790,4692386.360,0.000,,0.000,1969-12-31,16:00:00,0.000
8663,7511954.994,4692383.377,0.000,,0.000,1969-12-31,16:00:00,0.000
8664,7511958.422,4692378.737,0.000,,0.000,1969-12-31,16:00:00,0.000
8665,7511962.664,4692376.104,0.000,,0.000,1969-12-31,16:00:00,0.000
8666,7511969.659,4692368.194,0.000,,0.000,1969-12-31,16:00:00,0.000
8667,7511977.522,4692360.323,0.000,,0.000,1969-12-31,16:00:00,0.000
8668,7511977.965,4692359.554,0.000,,0.000,1969-12-31,16:00:00,0.000
8669,7511977.935,4692358.579,0.000,,0.000,1969-12-31,16:00:00,0.000
8670,7511977.366,4692357.776,0.000,,0.000,1969-12-31,16:00:00,0.000
8671,7511907.287,4692351.180,0.000,,0.000,1969-12-31,16:00:00,0.000
8672,7511887.703,4692365.800,0.000,,0.000,1969-12-31,16:00:00,0.000
8673,7511866.161,4692371.131,0.000,,0.000,1969-12-31,16:00:00,0.000
PX2,7511919.600,4692344.033,617.782,,617.782,2022-10-22,11:24:12,
PX3,7511920.521,4692375.035,617.811,,617.811,2022-10-22,11:24:55,
TH-FS103,7511883.345,4692361.436,617.815,,617.815,2022-10-22,11:33:10,
MEXH1,7511886.207,4692356.590,617.660,,617.660,2022-10-22,12:00:46,
MEXH2,7511884.807,4692357.067,617.661,,617.661,2022-10-22,12:00:56,
MEXH3,7511882.439,4692362.026,617.670,,617.670,2022-10-22,12:01:36,
MEXH4,7511876.596,4692359.261,617.833,,617.833,2022-10-22,12:04:11,
MEXH5,7511874.441,4692363.712,617.843,,617.843,2022-10-22,12:04:29,
MEXH6,7511871.884,4692378.103,618.045,,618.045,2022-10-22,12:09:17,
MEXH7,7511876.927,4692380.558,617.849,,617.849,2022-10-22,12:10:16,
