210	7511934.523	4692371.382	0
211	7511934.148	4692371.851	0
212	7511934.46	4692372.101	0
213	7511934.835	4692371.633	0
214	7511928.334	4692379.109	0
215	7511927.959	4692379.578	0
216	7511928.271	4692379.828	0
217	7511928.646	4692379.36	0
218	7511931.866	4692374.7	0
219	7511931.491	4692375.168	0
220	7511931.803	4692375.418	0
221	7511932.178	4692374.95	0
222	7511882.37	4692362.723	0
223	7511882.634	4692362.184	0
224	7511881.915	4692361.833	0
225	7511881.652	4692362.372	0
226	7511909.709	4692383.875	0
227	7511909.973	4692383.336	0
228	7511909.254	4692382.985	0
229	7511908.99	4692383.524	0
230	7511894.551	4692389.157	0
231	7511894.726	4692388.797	0
232	7511894.367	4692388.622	0
233	7511893.873	4692388.38	0
234	7511893.697	4692388.74	0
235	7511912.924	4692398.136	0
236	7511913.187	4692397.597	0
237	7511912.469	4692397.246	0
238	7511912.205	4692397.785	0
239	7511883.991	4692378.765	0
240	7511884.216	4692378.875	0
241	7511884.875	4692377.527	0
242	7511884.65	4692377.417	0
243	7511881.928	4692382.987	0
244	7511882.152	4692383.097	0
245	7511882.855	4692381.66	0
246	7511882.63	4692381.55	0
247	7511895.738	4692377.048	0
248	7511896.002	4692376.509	0
249	7511895.283	4692376.157	0
250	7511895.02	4692376.696	0
251	7511938.113	4692404.214	0
252	7511938.377	4692403.675	0
253	7511937.658	4692403.324	0
254	7511937.395	4692403.863	0
255	7511887.267	4692365.116	0
256	7511887.53	4692364.577	0
257	7511886.812	4692364.226	0
258	7511886.548	4692364.765	0
259	7511881.646	4692376.617	0
260	7511881.91	4692376.078	0
261	7511881.191	4692375.727	0
262	7511880.927	4692376.266	0
263	7511879.187	4692381.648	0
264	7511879.451	4692381.109	0
265	7511878.732	4692380.758	0
266	7511878.469	4692381.297	0
267	7511884.193	4692371.405	0
268	7511884.457	4692370.866	0
269	7511883.738	4692370.515	0
270	7511883.475	4692371.054	0
271	7511876.75	4692374.224	0
272	7511877.013	4692373.685	0
273	7511876.294	4692373.334	0
274	7511876.031	4692373.873	0
275	7511879.563	4692367.807	0
276	7511879.204	4692367.631	0
277	7511878.501	4692369.069	0
278	7511878.861	4692369.244	0
279	7511940.112	4692400.125	0
280	7511939.572	4692399.862	0
281	7511939.221	4692400.581	0
282	7511939.76	4692400.844	0
283	7511930.36	4692388.292	0
284	7511930.672	4692388.542	0
285	7511931.704	4692387.254	0
286	7511931.392	4692387.004	0
287	7511934.952	4692395.823	0
288	7511934.458	4692395.581	0
289	7511934.019	4692396.48	0
290	7511934.513	4692396.721	0
291	7511934.57	4692408.047	0
292	7511934.307	4692408.587	0
