1	7511935.782	4692330.107	648.0635	1
2	7511923.914	4692344.913	648.2478	2
3	7511943.146	4692360.411	648.2544	3
4	7511955.102	4692345.621	648.2329	4
5	7511972.251	4692359.396	648.2299	5
6	7511958.281	4692376.856	648.2322	6
7	7511957.078	4692375.902	648.2812	7
8	7511951.634	4692382.655	648.2962	8
9	7511952.237	4692381.937	648.2431	9
10	7511948.255	4692382.197	648.2486	10
11	7511935.875	4692372.255	648.2273	11
12	7511940.573	4692366.394	648.2239	12
13	7511942.285	4692365.545	648.2428	13
14	7511942.904	4692366.062	648.2418	14
15	7511945.646	4692361.4	648.254	15
