210	7511934.523	4692371.382	0	210
211	7511934.148	4692371.851	0	211
212	7511934.46	4692372.101	0	212
213	7511934.835	4692371.633	0	213
214	7511928.334	4692379.109	0	214
215	7511927.959	4692379.578	0	215
216	7511928.271	4692379.828	0	216
217	7511928.646	4692379.36	0	217
218	7511931.866	4692374.7	0	218
219	7511931.491	4692375.168	0	219
220	7511931.803	4692375.418	0	220
221	7511932.178	4692374.95	0	221
222	7511882.37	4692362.723	0	222
223	7511882.634	4692362.184	0	223
224	7511881.915	4692361.833	0	224
225	7511881.652	4692362.372	0	225
226	7511909.709	4692383.875	0	226
227	7511909.973	4692383.336	0	227
228	7511909.254	4692382.985	0	228
229	7511908.99	4692383.524	0	229
230	7511894.551	4692389.157	0	230
231	7511894.726	4692388.797	0	231
232	7511894.367	4692388.622	0	232
233	7511893.873	4692388.38	0	233
234	7511893.697	4692388.74	0	234
235	7511912.924	4692398.136	0	235
236	7511913.187	4692397.597	0	236
237	7511912.469	4692397.246	0	237
238	7511912.205	4692397.785	0	238
239	7511883.991	4692378.765	0	239
240	7511884.216	4692378.875	0	240
241	7511884.875	4692377.527	0	241
242	7511884.65	4692377.417	0	242
243	7511881.928	4692382.987	0	243
244	7511882.152	4692383.097	0	244
245	7511882.855	4692381.66	0	245
246	7511882.63	4692381.55	0	246
247	7511895.738	4692377.048	0	247
248	7511896.002	4692376.509	0	248
249	7511895.283	4692376.157	0	249
250	7511895.02	4692376.696	0	250
251	7511938.113	4692404.214	0	251
252	7511938.377	4692403.675	0	252
253	7511937.658	4692403.324	0	253
254	7511937.395	4692403.863	0	254
255	7511887.267	4692365.116	0	255
256	7511887.53	4692364.577	0	256
257	7511886.812	4692364.226	0	257
258	7511886.548	4692364.765	0	258
259	7511881.646	4692376.617	0	259
260	7511881.91	4692376.078	0	260
261	7511881.191	4692375.727	0	261
262	7511880.927	4692376.266	0	262
263	7511879.187	4692381.648	0	263
264	7511879.451	4692381.109	0	264
265	7511878.732	4692380.758	0	265
266	7511878.469	4692381.297	0	266
267	7511884.193	4692371.405	0	267
268	7511884.457	4692370.866	0	268
269	7511883.738	4692370.515	0	269
270	7511883.475	4692371.054	0	270
271	7511876.75	4692374.224	0	271
272	7511877.013	4692373.685	0	272
273	7511876.294	4692373.334	0	273
274	7511876.031	4692373.873	0	274
275	7511879.563	4692367.807	0	275
276	7511879.204	4692367.631	0	276
277	7511878.501	4692369.069	0	277
278	7511878.861	4692369.244	0	278
279	7511940.112	4692400.125	0	279
280	7511939.572	4692399.862	0	280
281	7511939.221	4692400.581	0	281
282	7511939.76	4692400.844	0	282
283	7511930.36	4692388.292	0	283
284	7511930.672	4692388.542	0	284
285	7511931.704	4692387.254	0	285
286	7511931.392	4692387.004	0	286
287	7511934.952	4692395.823	0	287
288	7511934.458	4692395.581	0	288
289	7511934.019	4692396.48	0	289
290	7511934.513	4692396.721	0	290
291	7511934.57	4692408.047	0	291
292	7511934.307	4692408.587	0	292
293	7511935.654	4692409.245	0	293
294	7511935.918	4692408.706	0	294
295	7511932.363	4692401.404	0	295
296	7511932.627	4692400.865	0	296
297	7511931.908	4692400.513	0	297
298	7511931.645	4692401.052	0	298
299	7511929.904	4692406.435	0	299
300	7511930.168	4692405.896	0	300
301	7511929.449	4692405.545	0	301
302	7511929.186	4692406.084	0	302
303	7511926.187	4692398.385	0	303
304	7511926.45	4692397.846	0	304
305	7511925.731	4692397.495	0	305
306	7511925.468	4692398.034	0	306
307	7511923.728	4692403.416	0	307
308	7511923.991	4692402.877	0	308
309	7511923.272	4692402.526	0	309
310	7511923.009	4692403.065	0	310
311	7511936.48	4692391.208	0	311
312	7511936.23	4692391.52	0	312
313	7511937.518	4692392.551	0	313
314	7511937.768	4692392.239	0	314
315	7511940.856	4692394.713	0	315
316	7511940.606	4692395.025	0	316
317	7511941.972	4692396.119	0	317
318	7511942.222	4692395.807	0	318
319	7511943.649	4692391.376	0	319
320	7511943.274	4692391.844	0	320
321	7511943.898	4692392.344	0	321
322	7511944.273	4692391.876	0	322
323	7511930.809	4692381.092	0	323
324	7511930.434	4692381.561	0	324
325	7511931.059	4692382.061	0	325
326	7511931.434	4692381.592	0	326
327	7511933.892	4692383.562	0	327
328	7511933.517	4692384.03	0	328
329	7511934.142	4692384.53	0	329
330	7511934.517	4692384.062	0	330
331	7511939.2	4692387.813	0	331
332	7511938.825	4692388.281	0	332
333	7511939.449	4692388.781	0	333
334	7511939.824	4692388.313	0	334
335	7511947.181	4692386.966	0	335
336	7511946.806	4692387.434	0	336
337	7511947.43	4692387.934	0	337
338	7511947.805	4692387.466	0	338
339	7511934.341	4692376.682	0	339
340	7511933.966	4692377.151	0	340
341	7511934.591	4692377.651	0	341
342	7511934.966	4692377.183	0	342
343	7511926.632	4692388.306	0	343
344	7511926.522	4692388.531	0	344
345	7511929.667	4692390.068	0	345
346	7511929.892	4692390.177	0	346
347	7511930.001	4692389.953	0	347
348	7511928.262	4692392.943	0	348
349	7511928.487	4692393.052	0	349
350	7511941.002	4692377.084	0	350
351	7511941.252	4692376.772	0	351
352	7511939.691	4692375.522	0	352
353	7511939.441	4692375.834	0	353
354	7511937.424	4692379.152	0	354
355	7511937.049	4692379.62	0	355
