1	7511972.942	4692356.159		
2	7511972.591	4692356.198		
3	7511956.814	4692343.526		
4	7511956.970	4692343.331		
5	7511954.192	4692346.791		
6	7511954.504	4692347.041		
7	7511953.752	4692347.977		
8	7511953.440	4692347.726		
9	7511959.436	4692352.034		
10	7511959.937	4692351.411		
11	7511960.405	4692351.786		
12	7511959.904	4692352.410		
13	7511964.651	4692356.223		
14	7511965.152	4692355.600		
15	7511965.620	4692355.975		
16	7511965.119	4692356.599		
17	7511969.192	4692359.870		
18	7511969.693	4692359.247		
19	7511970.161	4692359.622		
20	7511969.660	4692360.246		
21	7511966.030	4692364.765		
22	7511965.780	4692365.077		
23	7511964.844	4692364.326		
24	7511965.095	4692364.014		
25	7511961.879	4692361.432		
26	7511961.629	4692361.743		
27	7511960.693	4692360.992		
28	7511960.944	4692360.680		
29	7511956.555	4692356.899		
30	7511956.179	4692357.366		
31	7511955.555	4692356.866		
32	7511955.931	4692356.398		
33	7511950.776	4692352.001		
34	7511950.309	4692351.625		
35	7511949.808	4692352.249		
36	7511950.276	4692352.625		
37	7511948.395	4692354.008		
38	7511949.217	4692354.669		
39	7511949.061	4692354.864		
40	7511948.433	4692354.360		
41	7511944.070	4692359.793		
42	7511943.717	4692359.831		
43	7511945.644	4692361.378		
44	7511945.839	4692361.534		
45	7511946.447	4692362.023		
46	7511946.403	4692361.667		
47	7511950.772	4692356.238		
48	7511950.230	4692355.803		
49	7511950.387	4692355.608		
50	7511951.124	4692356.200		
51	7511949.339	4692358.422		
52	7511950.742	4692359.549		
53	7511952.527	4692357.327		
54	7511952.722	4692357.484		
55	7511950.937	4692359.706		
56	7511952.341	4692360.833		
57	7511954.125	4692358.611		
58	7511954.320	4692358.768		
59	7511952.379	4692361.184		
60	7511949.182	4692358.617		
61	7511951.493	4692361.923		
62	7511950.992	4692362.547		
63	7511951.460	4692362.923		
64	7511951.961	4692362.299		
65	7511956.506	4692366.206		
66	7511956.130	4692366.673		
67	7511956.754	4692367.174		
68	7511957.130	4692366.707		
69	7511960.969	4692369.790		
70	7511961.592	4692370.291		
71	7511961.217	4692370.759		
72	7511960.593	4692370.258		
73	7511958.374	4692373.339		
74	7511958.842	4692373.715		
75	7511958.341	4692374.339		
76	7511957.873	4692373.963		
77	7511954.004	4692370.599		
78	7511954.379	4692370.131		
79	7511953.756	4692369.630		
80	7511953.380	4692370.098		
81	7511949.069	4692366.379		
82	7511949.320	4692366.067		
83	7511948.384	4692365.315		
84	7511948.133	4692365.627		
85	7511945.386	4692363.933		
86	7511945.887	4692363.310		
87	7511945.419	4692362.934		
88	7511944.918	4692363.558		
89	7511941.826	4692367.408		
90	7511941.325	4692368.031		
91	7511941.792	4692368.407		
92	7511942.293	4692367.783		
93	7511945.025	4692369.977		
94	7511944.524	4692370.601		
95	7511944.992	4692370.977		
96	7511945.493	4692370.353		
97	7511950.240	4692374.166		
98	7511949.740	4692374.790		
99	7511950.207	4692375.166		
100	7511950.708	4692374.542		
101	7511954.781	4692377.813		
102	7511955.249	4692378.189		
103	7511954.748	4692378.813		
104	7511954.280	4692378.437		
105	7511950.583	4692383.041		
106	7511951.050	4692383.416		
107	7511950.549	4692384.040		
108	7511950.082	4692383.664		
109	7511946.555	4692380.831		
110	7511946.805	4692380.520		
111	7511945.246	4692379.267		
112	7511944.995	4692379.579		
113	7511941.339	4692376.642		
114	7511941.589	4692376.330		
115	7511940.030	4692375.078		
116	7511939.779	4692375.390		
117	7511937.594	4692373.635		
118	7511938.095	4692373.011		
119	7511937.627	4692372.635		
120	7511937.126	4692373.259		
121	7511936.503	4692372.758		
122	7511936.855	4692372.720		
124	7511956.894	4692343.270		
125	7511956.737	4692343.465		
126	7511940.719	4692330.599		
127	7511940.875	4692330.404		
128	7511954.116	4692346.729		
