1,7512009.128,4692333.136
3,7511996.7,4692314.26
4,7511986.973,4692320.665
5,7511982.972,4692321.761
6,7511979.093,4692320.292
7,7511976.341,4692318.082
9,7511963.942,4692333.519
10,7511984.035,4692349.657
