1,4692333.865,7511970.017,660.017,Pt1
2,4692333.539,7511969.249,660.013,Pt2
3,4692337.284,7511974.303,660.017,Pt3
4,4692337.782,7511974.941,660.02,Pt4
5,4692338.677,7511976.017,660.008,Pt5
6,4692339.167,7511976.655,660.012,Pt6
7,4692341.921,7511980.061,660.158,Pt7
8,4692342.413,7511980.674,660.173,Pt8
9,4692343.813,7511982.438,659.997,Pt9
10,4692344.315,7511983.043,659.997,Pt10
11,4692343.41,7511989.349,659.989,Pt11
12,4692342.768,7511989.878,659.992,Pt12
13,4692341.279,7511992.151,660.08,Pt13
14,4692340.833,7511992.819,659.979,Pt14
15,4692338.543,7511996.275,659.97,Pt15
16,4692338.308,7511997.088,660.11,Pt16
17,4692335.599,7511995.018,660.049,Pt17
18,4692336.279,7511995.454,660.139,Pt18
19,4692332.42,7511999.854,659.734,Pt19
20,4692333.092,7512000.29,660.115,Pt20
21,4692329.726,7512003.95,660.113,Pt21
22,4692330.36,7512004.434,660.133,Pt22
23,4692330.396,7512004.38,660.102,Pt23
24,4692325.125,7512000.927,660.118,Pt24
25,4692324.453,7512000.479,660.094,Pt25
26,4692322.799,7511998.732,659.986,Pt26
27,4692322.162,7511999.278,660.096,Pt27
28,4692322.365,7511999.393,660.003,Pt28
29,4692325.046,7511995.328,660.101,Pt29
30,4692325.478,7511994.663,660.137,Pt30
31,4692327.152,7511996.389,660.118,Pt31
32,4692327.828,7511996.832,660.029,Pt32
33,4692328.601,7511989.926,660.125,Pt33
34,4692329.123,7511989.145,660.113,Pt34
35,4692328.048,7511987.835,659.962,Pt35
36,4692327.348,7511987.369,659.971,Pt36
37,4692330.528,7511991.252,660.11,Pt37
38,4692331.2,7511991.709,660.102,Pt38
39,4692338.307,7511990.896,660.133,Pt39
40,4692338.994,7511991.342,660.125,Pt40
41,4692340.39,7511987.725,660.122,Pt41
42,4692341.083,7511988.16,659.968,Pt42
43,4692339.059,7511983.025,660.111,Pt43
44,4692339.695,7511982.522,660.092,Pt44
45,4692336.455,7511978.477,659.982,Pt45
46,4692335.828,7511978.965,659.995,Pt46
47,4692334.634,7511977.483,660.121,Pt47
48,4692334.122,7511976.849,659.98,Pt48
49,4692330.938,7511971.642,659.975,Pt49
50,4692330.33,7511972.127,659.973,Pt50
51,4692329.585,7511975.097,659.974,Pt51
52,4692330.226,7511974.596,659.982,Pt52
53,4692326.765,7511977.34,660.14,Pt53
54,4692325.981,7511977.661,659.978,Pt54
55,4692325.997,7511977.635,660.135,Pt55
